Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777350836,220,,Aggregated,5.500000,0.400000,13000,19000,22000,24000,30000,35000,38000,41000,45000,45000,45000,690,37,13000,14518.505641724736,286.4509169012308,44759.552250034176,97787.68405797101
1777350837,220,,Aggregated,5.800000,0.700000,13000,19000,22000,24000,30000,35000,38000,41000,45000,45000,45000,698,37,13000,14638.419722058947,286.4509169012308,44759.552250034176,98087.7206303725
1777350838,220,,Aggregated,6.000000,0.900000,13000,20000,22000,24000,30000,35000,38000,41000,51000,51000,51000,705,40,13000,14763.671542017326,286.4509169012308,50556.39595899265,97583.3304964539
1777350839,220,,Aggregated,6.100000,1.000000,13000,20000,23000,25000,30000,35000,39000,41000,51000,51000,51000,708,40,13000,14835.77816536758,286.4509169012308,50556.39595899265,97636.91384180791
1777350840,220,,Aggregated,6.500000,1.100000,13000,20000,23000,25000,31000,35000,39000,41000,51000,51000,51000,716,43,13000,14930.01861876987,286.4509169012308,50556.39595899265,97929.70111731843
1777350841,220,,Aggregated,6.400000,1.300000,13000,20000,23000,25000,31000,35000,39000,41000,51000,51000,51000,724,45,13000,15027.391319401275,286.4509169012308,50556.39595899265,97305.72928176796
1777350842,220,,Aggregated,6.500000,1.400000,14000,20000,23000,25000,31000,36000,39000,41000,51000,51000,51000,732,47,14000,15132.40225380827,286.4509169012308,50556.39595899265,97596.18715846994
1777350843,220,,Aggregated,6.500000,1.500000,14000,20000,23000,25000,31000,36000,39000,41000,51000,51000,51000,739,49,14000,15229.849028690933,286.4509169012308,50556.39595899265,98012.3653585927
1777350844,220,,Aggregated,6.400000,1.700000,14000,20000,23000,25000,31000,36000,39000,41000,51000,51000,51000,744,50,14000,15269.639629977835,286.4509169012308,50556.39595899265,97798.59811827957
1777350845,220,,Aggregated,6.700000,1.800000,14000,20000,24000,25000,31000,36000,39000,41000,51000,51000,51000,751,50,14000,15386.544974805249,286.4509169012308,50556.39595899265,97768.11984021305
1777350846,220,,Aggregated,6.900000,1.800000,14000,20000,24000,26000,31000,36000,39000,41000,51000,51000,51000,756,51,14000,15494.730222216775,286.4509169012308,50556.39595899265,98431.55687830687
1777350847,220,,Aggregated,6.800000,1.600000,15000,21000,24000,26000,32000,36000,39000,42000,51000,51000,51000,767,56,15000,15691.8207884522,286.4509169012308,50556.39595899265,97882.17470664928
1777350848,220,,Aggregated,6.800000,1.400000,15000,21000,24000,26000,32000,36000,40000,42000,51000,51000,51000,775,58,15000,15816.079254937797,286.4509169012308,50556.39595899265,98150.56516129032
1777350849,220,,Aggregated,6.600000,1.400000,15000,21000,24000,26000,33000,36000,41000,43000,51000,51000,51000,785,62,15000,16101.430880086584,286.4509169012308,50556.39595899265,98162.73885350318
1777350850,220,,Aggregated,6.900000,1.900000,15000,21000,25000,27000,34000,37000,42000,44000,51000,51000,51000,792,65,15000,16307.083249572157,286.4509169012308,50556.39595899265,97296.81439393939
1777350851,220,,Aggregated,7.200000,1.900000,15000,21000,25000,27000,34000,37000,42000,44000,51000,51000,51000,800,69,15000,16442.54094540897,286.4509169012308,50556.39595899265,97561.84125
1777350852,220,,Aggregated,7.700000,2.100000,15000,22000,25000,27000,34000,37000,42000,44000,51000,51000,51000,807,71,15000,16555.17652570419,286.4509169012308,50556.39595899265,97534.71499380421
1777350853,220,,Aggregated,7.900000,2.400000,16000,22000,25000,28000,34000,37000,42000,44000,51000,51000,51000,815,73,16000,16713.392946257914,286.4509169012308,50556.39595899265,97388.81840490797
1777350854,220,,Aggregated,7.400000,2.300000,16000,22000,26000,28000,35000,38000,42000,44000,51000,51000,51000,823,76,16000,16834.922054110604,286.4509169012308,50556.39595899265,96844.75698663427
1777350855,220,,Aggregated,7.400000,2.400000,16000,22000,26000,28000,35000,38000,42000,44000,51000,51000,51000,829,76,16000,16922.668642832487,286.4509169012308,50556.39595899265,97339.31966224367
1777350856,220,,Aggregated,7.600000,2.400000,16000,22000,26000,28000,35000,38000,42000,44000,51000,51000,51000,835,77,16000,16983.90666566131,286.4509169012308,50556.39595899265,96641.86586826347
